| name                   | title                  | level | facing   | categories      | description                                                                                         | detail                                                                                                                                                                                                 | remediation                                                                                | metadata                                                                                                                                                            | cache_key                                                                                                            |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_assignment_events_performer\` on table \`public.routine_assignment_events\` has not been used                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"routine_assignment_events","type":"table","schema":"public"}                                                                                               | unused_index_public_routine_assignment_events_idx_assignment_events_performer                                        |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_routine_assignments_rejected_at\` on table \`public.routine_assignments\` has not been used                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"routine_assignments","type":"table","schema":"public"}                                                                                                     | unused_index_public_routine_assignments_idx_routine_assignments_rejected_at                                          |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_assignment_sessions_version\` on table \`public.routine_assignment_sessions\` has not been used                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"routine_assignment_sessions","type":"table","schema":"public"}                                                                                             | unused_index_public_routine_assignment_sessions_idx_assignment_sessions_version                                      |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_assignment_sessions_current\` on table \`public.routine_assignment_sessions\` has not been used                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"routine_assignment_sessions","type":"table","schema":"public"}                                                                                             | unused_index_public_routine_assignment_sessions_idx_assignment_sessions_current                                      |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_routine_assignments_pending_version\` on table \`public.routine_assignments\` has not been used                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"routine_assignments","type":"table","schema":"public"}                                                                                                     | unused_index_public_routine_assignments_idx_routine_assignments_pending_version                                      |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_update_events_created\` on table \`public.routine_assignment_update_events\` has not been used                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"routine_assignment_update_events","type":"table","schema":"public"}                                                                                        | unused_index_public_routine_assignment_update_events_idx_update_events_created                                       |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_check_in_submissions_assignment\` on table \`public.check_in_submissions\` has not been used                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"check_in_submissions","type":"table","schema":"public"}                                                                                                    | unused_index_public_check_in_submissions_idx_check_in_submissions_assignment                                         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_check_in_submissions_status\` on table \`public.check_in_submissions\` has not been used                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"check_in_submissions","type":"table","schema":"public"}                                                                                                    | unused_index_public_check_in_submissions_idx_check_in_submissions_status                                             |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_check_in_analysis_pending\` on table \`public.check_in_analysis\` has not been used                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"check_in_analysis","type":"table","schema":"public"}                                                                                                       | unused_index_public_check_in_analysis_idx_check_in_analysis_pending                                                  |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_assignment_sessions_exercises\` on table \`public.routine_assignment_sessions\` has not been used                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"routine_assignment_sessions","type":"table","schema":"public"}                                                                                             | unused_index_public_routine_assignment_sessions_idx_assignment_sessions_exercises                                    |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_invitation_permissions_invitation\` on table \`public.invitation_permissions\` has not been used                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"invitation_permissions","type":"table","schema":"public"}                                                                                                  | unused_index_public_invitation_permissions_idx_invitation_permissions_invitation                                     |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_client_permissions_relationship\` on table \`public.client_permissions\` has not been used                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"client_permissions","type":"table","schema":"public"}                                                                                                      | unused_index_public_client_permissions_idx_client_permissions_relationship                                           |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_client_permissions_slug\` on table \`public.client_permissions\` has not been used                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"client_permissions","type":"table","schema":"public"}                                                                                                      | unused_index_public_client_permissions_idx_client_permissions_slug                                                   |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_client_permissions_status\` on table \`public.client_permissions\` has not been used                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"client_permissions","type":"table","schema":"public"}                                                                                                      | unused_index_public_client_permissions_idx_client_permissions_status                                                 |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_invitation_permissions_slug\` on table \`public.invitation_permissions\` has not been used                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"invitation_permissions","type":"table","schema":"public"}                                                                                                  | unused_index_public_invitation_permissions_idx_invitation_permissions_slug                                           |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_permission_requests_relationship\` on table \`public.permission_requests\` has not been used                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"permission_requests","type":"table","schema":"public"}                                                                                                     | unused_index_public_permission_requests_idx_permission_requests_relationship                                         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_permission_requests_client\` on table \`public.permission_requests\` has not been used                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"permission_requests","type":"table","schema":"public"}                                                                                                     | unused_index_public_permission_requests_idx_permission_requests_client                                               |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_client_permissions_client\` on table \`public.client_permissions\` has not been used                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"client_permissions","type":"table","schema":"public"}                                                                                                      | unused_index_public_client_permissions_idx_client_permissions_client                                                 |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_permission_requests_status\` on table \`public.permission_requests\` has not been used                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"permission_requests","type":"table","schema":"public"}                                                                                                     | unused_index_public_permission_requests_idx_permission_requests_status                                               |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_verification_documents_user\` on table \`public.verification_documents\` has not been used                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"verification_documents","type":"table","schema":"public"}                                                                                                  | unused_index_public_verification_documents_idx_verification_documents_user                                           |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_verification_documents_status\` on table \`public.verification_documents\` has not been used                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"verification_documents","type":"table","schema":"public"}                                                                                                  | unused_index_public_verification_documents_idx_verification_documents_status                                         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_audit_log_created_at\` on table \`public.permission_audit_log\` has not been used                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"permission_audit_log","type":"table","schema":"public"}                                                                                                    | unused_index_public_permission_audit_log_idx_audit_log_created_at                                                    |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_audit_log_actor\` on table \`public.permission_audit_log\` has not been used                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"permission_audit_log","type":"table","schema":"public"}                                                                                                    | unused_index_public_permission_audit_log_idx_audit_log_actor                                                         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_audit_log_client\` on table \`public.permission_audit_log\` has not been used                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"permission_audit_log","type":"table","schema":"public"}                                                                                                    | unused_index_public_permission_audit_log_idx_audit_log_client                                                        |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_audit_log_permission\` on table \`public.permission_audit_log\` has not been used                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"permission_audit_log","type":"table","schema":"public"}                                                                                                    | unused_index_public_permission_audit_log_idx_audit_log_permission                                                    |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_audit_log_event_type\` on table \`public.permission_audit_log\` has not been used                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"permission_audit_log","type":"table","schema":"public"}                                                                                                    | unused_index_public_permission_audit_log_idx_audit_log_event_type                                                    |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_professional_profiles_verification_status\` on table \`public.professional_profiles\` has not been used                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"professional_profiles","type":"table","schema":"public"}                                                                                                   | unused_index_public_professional_profiles_idx_professional_profiles_verification_status                              |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_permission_presets_active\` on table \`public.permission_presets\` has not been used                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"permission_presets","type":"table","schema":"public"}                                                                                                      | unused_index_public_permission_presets_idx_permission_presets_active                                                 |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_permission_presets_system\` on table \`public.permission_presets\` has not been used                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"permission_presets","type":"table","schema":"public"}                                                                                                      | unused_index_public_permission_presets_idx_permission_presets_system                                                 |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_preset_permissions_preset\` on table \`public.preset_permissions\` has not been used                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"preset_permissions","type":"table","schema":"public"}                                                                                                      | unused_index_public_preset_permissions_idx_preset_permissions_preset                                                 |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_preset_permissions_slug\` on table \`public.preset_permissions\` has not been used                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"preset_permissions","type":"table","schema":"public"}                                                                                                      | unused_index_public_preset_permissions_idx_preset_permissions_slug                                                   |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_relationships_forced\` on table \`public.professional_client_relationships\` has not been used                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"professional_client_relationships","type":"table","schema":"public"}                                                                                       | unused_index_public_professional_client_relationships_idx_relationships_forced                                       |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_messages_sender\` on table \`public.messages\` has not been used                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"messages","type":"table","schema":"public"}                                                                                                                | unused_index_public_messages_idx_messages_sender                                                                     |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_professional_profiles_user_id\` on table \`public.professional_profiles\` has not been used                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"professional_profiles","type":"table","schema":"public"}                                                                                                   | unused_index_public_professional_profiles_idx_professional_profiles_user_id                                          |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_voice_messages_expires\` on table \`public.voice_messages\` has not been used                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"voice_messages","type":"table","schema":"public"}                                                                                                          | unused_index_public_voice_messages_idx_voice_messages_expires                                                        |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_voice_messages_message\` on table \`public.voice_messages\` has not been used                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"voice_messages","type":"table","schema":"public"}                                                                                                          | unused_index_public_voice_messages_idx_voice_messages_message                                                        |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_nutrition_targets_professional_id\` on table \`public.nutrition_targets\` has not been used                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"nutrition_targets","type":"table","schema":"public"}                                                                                                       | unused_index_public_nutrition_targets_idx_nutrition_targets_professional_id                                          |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_nutrition_targets_status\` on table \`public.nutrition_targets\` has not been used                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"nutrition_targets","type":"table","schema":"public"}                                                                                                       | unused_index_public_nutrition_targets_idx_nutrition_targets_status                                                   |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_nutrition_targets_audit_client\` on table \`public.nutrition_targets_audit\` has not been used                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"nutrition_targets_audit","type":"table","schema":"public"}                                                                                                 | unused_index_public_nutrition_targets_audit_idx_nutrition_targets_audit_client                                       |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_nutrition_targets_audit_target\` on table \`public.nutrition_targets_audit\` has not been used                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"nutrition_targets_audit","type":"table","schema":"public"}                                                                                                 | unused_index_public_nutrition_targets_audit_idx_nutrition_targets_audit_target                                       |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_water_logs_user_date\` on table \`public.water_logs\` has not been used                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"water_logs","type":"table","schema":"public"}                                                                                                              | unused_index_public_water_logs_idx_water_logs_user_date                                                              |
